date,rf_annual
2021-07-05,-0.00566000
2021-07-06,-0.00565000
2021-07-07,-0.00565000
2021-07-08,-0.00566000
2021-07-09,-0.00566000
2021-07-12,-0.00568000
2021-07-13,-0.00566000
2021-07-14,-0.00566000
2021-07-15,-0.00566000
2021-07-16,-0.00567000
2021-07-19,-0.00566000
2021-07-20,-0.00567000
2021-07-21,-0.00568000
2021-07-22,-0.00563000
2021-07-23,-0.00567000
2021-07-26,-0.00567000
2021-07-27,-0.00563000
2021-07-28,-0.00567000
2021-07-29,-0.00567000
2021-07-30,-0.00571000
2021-08-02,-0.00565000
2021-08-03,-0.00570000
2021-08-04,-0.00570000
2021-08-05,-0.00566000
2021-08-06,-0.00569000
2021-08-09,-0.00568000
2021-08-10,-0.00567000
2021-08-11,-0.00567000
2021-08-12,-0.00568000
2021-08-13,-0.00569000
2021-08-16,-0.00569000
2021-08-17,-0.00568000
2021-08-18,-0.00567000
2021-08-19,-0.00567000
2021-08-20,-0.00567000
2021-08-23,-0.00568000
2021-08-24,-0.00567000
2021-08-25,-0.00564000
2021-08-26,-0.00570000
2021-08-27,-0.00570000
2021-08-30,-0.00568000
2021-08-31,-0.00570000
2021-09-01,-0.00569000
2021-09-02,-0.00569000
2021-09-03,-0.00568000
2021-09-06,-0.00569000
2021-09-07,-0.00569000
2021-09-08,-0.00569000
2021-09-09,-0.00570000
2021-09-10,-0.00570000
2021-09-13,-0.00571000
2021-09-14,-0.00568000
2021-09-15,-0.00573000
2021-09-16,-0.00567000
2021-09-17,-0.00571000
2021-09-20,-0.00566000
2021-09-21,-0.00571000
2021-09-22,-0.00566000
2021-09-23,-0.00570000
2021-09-24,-0.00569000
2021-09-27,-0.00571000
2021-09-28,-0.00573000
2021-09-29,-0.00572000
2021-09-30,-0.00580000
2021-10-01,-0.00571000
2021-10-04,-0.00569000
2021-10-05,-0.00569000
2021-10-06,-0.00569000
2021-10-07,-0.00568000
2021-10-08,-0.00568000
2021-10-11,-0.00570000
2021-10-12,-0.00562000
2021-10-13,-0.00569000
2021-10-14,-0.00570000
2021-10-15,-0.00572000
2021-10-18,-0.00574000
2021-10-19,-0.00573000
2021-10-20,-0.00571000
2021-10-21,-0.00573000
2021-10-22,-0.00569000
2021-10-25,-0.00571000
2021-10-26,-0.00570000
2021-10-27,-0.00573000
2021-10-28,-0.00573000
2021-10-29,-0.00578000
2021-11-01,-0.00579000
2021-11-02,-0.00569000
2021-11-03,-0.00574000
2021-11-04,-0.00573000
2021-11-05,-0.00572000
2021-11-08,-0.00575000
2021-11-09,-0.00575000
2021-11-10,-0.00576000
2021-11-11,-0.00575000
2021-11-12,-0.00572000
2021-11-15,-0.00569000
2021-11-16,-0.00571000
2021-11-17,-0.00571000
2021-11-18,-0.00571000
2021-11-19,-0.00573000
2021-11-22,-0.00573000
2021-11-23,-0.00574000
2021-11-24,-0.00570000
2021-11-25,-0.00573000
2021-11-26,-0.00573000
2021-11-29,-0.00573000
2021-11-30,-0.00575000
2021-12-01,-0.00574000
2021-12-02,-0.00575000
2021-12-03,-0.00578000
2021-12-06,-0.00578000
2021-12-07,-0.00577000
2021-12-08,-0.00577000
2021-12-09,-0.00578000
2021-12-10,-0.00577000
2021-12-13,-0.00579000
2021-12-14,-0.00577000
2021-12-15,-0.00577000
2021-12-16,-0.00577000
2021-12-17,-0.00576000
2021-12-20,-0.00576000
2021-12-21,-0.00571000
2021-12-22,-0.00574000
2021-12-23,-0.00576000
2021-12-24,-0.00580000
2021-12-27,-0.00576000
2021-12-28,-0.00575000
2021-12-29,-0.00578000
2021-12-30,-0.00580000
2021-12-31,-0.00590000
2022-01-03,-0.00578000
2022-01-04,-0.00578000
2022-01-05,-0.00578000
2022-01-06,-0.00578000
2022-01-07,-0.00580000
2022-01-10,-0.00579000
2022-01-11,-0.00579000
2022-01-12,-0.00578000
2022-01-13,-0.00578000
2022-01-14,-0.00578000
2022-01-17,-0.00578000
2022-01-18,-0.00579000
2022-01-19,-0.00578000
2022-01-20,-0.00579000
2022-01-21,-0.00579000
2022-01-24,-0.00579000
2022-01-25,-0.00578000
2022-01-26,-0.00576000
2022-01-27,-0.00573000
2022-01-28,-0.00573000
2022-01-31,-0.00579000
2022-02-01,-0.00578000
2022-02-02,-0.00578000
2022-02-03,-0.00577000
2022-02-04,-0.00578000
2022-02-07,-0.00578000
2022-02-08,-0.00574000
2022-02-09,-0.00578000
2022-02-10,-0.00572000
2022-02-11,-0.00578000
2022-02-14,-0.00578000
2022-02-15,-0.00576000
2022-02-16,-0.00576000
2022-02-17,-0.00576000
2022-02-18,-0.00576000
2022-02-21,-0.00576000
2022-02-22,-0.00575000
2022-02-23,-0.00576000
2022-02-24,-0.00576000
2022-02-25,-0.00575000
2022-02-28,-0.00580000
2022-03-01,-0.00577000
2022-03-02,-0.00578000
2022-03-03,-0.00579000
2022-03-04,-0.00577000
2022-03-07,-0.00579000
2022-03-08,-0.00579000
2022-03-09,-0.00580000
2022-03-10,-0.00576000
2022-03-11,-0.00577000
2022-03-14,-0.00577000
2022-03-15,-0.00573000
2022-03-16,-0.00577000
2022-03-17,-0.00578000
2022-03-18,-0.00578000
2022-03-21,-0.00578000
2022-03-22,-0.00578000
2022-03-23,-0.00578000
2022-03-24,-0.00579000
2022-03-25,-0.00581000
2022-03-28,-0.00580000
2022-03-29,-0.00579000
2022-03-30,-0.00579000
2022-03-31,-0.00593000
2022-04-01,-0.00582000
2022-04-04,-0.00585000
2022-04-05,-0.00586000
2022-04-06,-0.00584000
2022-04-07,-0.00582000
2022-04-08,-0.00583000
2022-04-11,-0.00584000
2022-04-12,-0.00583000
2022-04-13,-0.00585000
2022-04-14,-0.00586000
2022-04-19,-0.00580000
2022-04-20,-0.00583000
2022-04-21,-0.00585000
2022-04-22,-0.00583000
2022-04-25,-0.00585000
2022-04-26,-0.00582000
2022-04-27,-0.00583000
2022-04-28,-0.00583000
2022-04-29,-0.00586000
2022-05-02,-0.00583000
2022-05-03,-0.00579000
2022-05-04,-0.00585000
2022-05-05,-0.00585000
2022-05-06,-0.00585000
2022-05-09,-0.00586000
2022-05-10,-0.00584000
2022-05-11,-0.00584000
2022-05-12,-0.00577000
2022-05-13,-0.00586000
2022-05-16,-0.00585000
2022-05-17,-0.00585000
2022-05-18,-0.00585000
2022-05-19,-0.00585000
2022-05-20,-0.00585000
2022-05-23,-0.00586000
2022-05-24,-0.00587000
2022-05-25,-0.00587000
2022-05-26,-0.00590000
2022-05-27,-0.00585000
2022-05-30,-0.00586000
2022-05-31,-0.00589000
2022-06-01,-0.00582000
2022-06-02,-0.00585000
2022-06-03,-0.00587000
2022-06-06,-0.00590000
2022-06-07,-0.00583000
2022-06-08,-0.00582000
2022-06-09,-0.00582000
2022-06-10,-0.00581000
2022-06-13,-0.00580000
2022-06-14,-0.00578000
2022-06-15,-0.00580000
2022-06-16,-0.00582000
2022-06-17,-0.00582000
2022-06-20,-0.00581000
2022-06-21,-0.00582000
2022-06-22,-0.00579000
2022-06-23,-0.00578000
2022-06-24,-0.00580000
2022-06-27,-0.00579000
2022-06-28,-0.00581000
2022-06-29,-0.00578000
2022-06-30,-0.00591000
2022-07-01,-0.00580000
2022-07-04,-0.00580000
2022-07-05,-0.00580000
2022-07-06,-0.00580000
2022-07-07,-0.00579000
2022-07-08,-0.00579000
2022-07-11,-0.00580000
2022-07-12,-0.00580000
2022-07-13,-0.00581000
2022-07-14,-0.00582000
2022-07-15,-0.00582000
2022-07-18,-0.00582000
2022-07-19,-0.00583000
2022-07-20,-0.00582000
2022-07-21,-0.00584000
2022-07-22,-0.00582000
2022-07-25,-0.00583000
2022-07-26,-0.00581000
2022-07-27,-0.00085000
2022-07-28,-0.00087000
2022-07-29,-0.00091000
2022-08-01,-0.00088000
2022-08-02,-0.00087000
2022-08-03,-0.00087000
2022-08-04,-0.00084000
2022-08-05,-0.00085000
2022-08-08,-0.00085000
2022-08-09,-0.00085000
2022-08-10,-0.00086000
2022-08-11,-0.00085000
2022-08-12,-0.00088000
2022-08-15,-0.00088000
2022-08-16,-0.00087000
2022-08-17,-0.00087000
2022-08-18,-0.00084000
2022-08-19,-0.00084000
2022-08-22,-0.00082000
2022-08-23,-0.00080000
2022-08-24,-0.00082000
2022-08-25,-0.00080000
2022-08-26,-0.00080000
2022-08-29,-0.00081000
2022-08-30,-0.00084000
2022-08-31,-0.00091000
2022-09-01,-0.00084000
2022-09-02,-0.00083000
2022-09-05,-0.00087000
2022-09-06,-0.00085000
2022-09-07,-0.00076000
2022-09-08,-0.00086000
2022-09-09,-0.00085000
2022-09-12,-0.00086000
2022-09-13,-0.00083000
2022-09-14,0.00662000
2022-09-15,0.00660000
2022-09-16,0.00660000
2022-09-19,0.00657000
2022-09-20,0.00659000
2022-09-21,0.00661000
2022-09-22,0.00661000
2022-09-23,0.00662000
2022-09-26,0.00663000
2022-09-27,0.00662000
2022-09-28,0.00662000
2022-09-29,0.00661000
2022-09-30,0.00642000
2022-10-03,0.00656000
2022-10-04,0.00657000
2022-10-05,0.00652000
2022-10-06,0.00655000
2022-10-07,0.00656000
2022-10-10,0.00655000
2022-10-11,0.00657000
2022-10-12,0.00658000
2022-10-13,0.00658000
2022-10-14,0.00657000
2022-10-17,0.00658000
2022-10-18,0.00657000
2022-10-19,0.00656000
2022-10-20,0.00656000
2022-10-21,0.00657000
2022-10-24,0.00658000
2022-10-25,0.00656000
2022-10-26,0.00656000
2022-10-27,0.00657000
2022-10-28,0.00656000
2022-10-31,0.00648000
2022-11-01,0.00659000
2022-11-02,0.01403000
2022-11-03,0.01403000
2022-11-04,0.01401000
2022-11-07,0.01400000
2022-11-08,0.01400000
2022-11-09,0.01400000
2022-11-10,0.01402000
2022-11-11,0.01404000
2022-11-14,0.01401000
2022-11-15,0.01400000
2022-11-16,0.01401000
2022-11-17,0.01402000
2022-11-18,0.01403000
2022-11-21,0.01403000
2022-11-22,0.01404000
2022-11-23,0.01405000
2022-11-24,0.01405000
2022-11-25,0.01403000
2022-11-28,0.01403000
2022-11-29,0.01402000
2022-11-30,0.01391000
2022-12-01,0.01400000
2022-12-02,0.01400000
2022-12-05,0.01398000
2022-12-06,0.01406000
2022-12-07,0.01399000
2022-12-08,0.01400000
2022-12-09,0.01400000
2022-12-12,0.01400000
2022-12-13,0.01400000
2022-12-14,0.01402000
2022-12-15,0.01403000
2022-12-16,0.01402000
2022-12-19,0.01403000
2022-12-20,0.01403000
2022-12-21,0.01902000
2022-12-22,0.01904000
2022-12-23,0.01907000
2022-12-27,0.01906000
2022-12-28,0.01906000
2022-12-29,0.01905000
2022-12-30,0.01890000
2023-01-02,0.01906000
2023-01-03,0.01904000
2023-01-04,0.01904000
2023-01-05,0.01900000
2023-01-06,0.01898000
2023-01-09,0.01900000
2023-01-10,0.01900000
2023-01-11,0.01900000
2023-01-12,0.01900000
2023-01-13,0.01901000
2023-01-16,0.01902000
2023-01-17,0.01901000
2023-01-18,0.01902000
2023-01-19,0.01903000
2023-01-20,0.01903000
2023-01-23,0.01902000
2023-01-24,0.01904000
2023-01-25,0.01904000
2023-01-26,0.01904000
2023-01-27,0.01906000
2023-01-30,0.01904000
2023-01-31,0.01894000
2023-02-01,0.01901000
2023-02-02,0.01902000
2023-02-03,0.01898000
2023-02-06,0.01901000
2023-02-07,0.01902000
2023-02-08,0.02401000
2023-02-09,0.02401000
2023-02-10,0.02401000
2023-02-13,0.02400000
2023-02-14,0.02400000
2023-02-15,0.02405000
2023-02-16,0.02400000
2023-02-17,0.02398000
2023-02-20,0.02400000
2023-02-21,0.02398000
2023-02-22,0.02399000
2023-02-23,0.02399000
2023-02-24,0.02398000
2023-02-27,0.02398000
2023-02-28,0.02388000
2023-03-01,0.02398000
2023-03-02,0.02399000
2023-03-03,0.02400000
2023-03-06,0.02399000
2023-03-07,0.02398000
2023-03-08,0.02399000
2023-03-09,0.02401000
2023-03-10,0.02403000
2023-03-13,0.02401000
2023-03-14,0.02401000
2023-03-15,0.02400000
2023-03-16,0.02399000
2023-03-17,0.02402000
2023-03-20,0.02398000
2023-03-21,0.02399000
2023-03-22,0.02898000
2023-03-23,0.02899000
2023-03-24,0.02899000
2023-03-27,0.02898000
2023-03-28,0.02894000
2023-03-29,0.02894000
2023-03-30,0.02896000
2023-03-31,0.02884000
2023-04-03,0.02898000
2023-04-04,0.02898000
2023-04-05,0.02902000
2023-04-06,0.02903000
2023-04-11,0.02897000
2023-04-12,0.02898000
2023-04-13,0.02899000
2023-04-14,0.02896000
2023-04-17,0.02897000
2023-04-18,0.02901000
2023-04-19,0.02902000
2023-04-20,0.02904000
2023-04-21,0.02902000
2023-04-24,0.02905000
2023-04-25,0.02901000
2023-04-26,0.02900000
2023-04-27,0.02900000
2023-04-28,0.02894000
2023-05-02,0.02896000
2023-05-03,0.02896000
2023-05-04,0.02897000
2023-05-05,0.02898000
2023-05-08,0.02892000
2023-05-09,0.02894000
2023-05-10,0.03145000
2023-05-11,0.03145000
2023-05-12,0.03148000
2023-05-15,0.03145000
2023-05-16,0.03147000
2023-05-17,0.03151000
2023-05-18,0.03153000
2023-05-19,0.03151000
2023-05-22,0.03150000
2023-05-23,0.03157000
2023-05-24,0.03148000
2023-05-25,0.03148000
2023-05-26,0.03152000
2023-05-29,0.03147000
2023-05-30,0.03148000
2023-05-31,0.03144000
2023-06-01,0.03147000
2023-06-02,0.03148000
2023-06-05,0.03148000
2023-06-06,0.03145000
2023-06-07,0.03144000
2023-06-08,0.03146000
2023-06-09,0.03147000
2023-06-12,0.03147000
2023-06-13,0.03147000
2023-06-14,0.03150000
2023-06-15,0.03147000
2023-06-16,0.03144000
2023-06-19,0.03144000
2023-06-20,0.03144000
2023-06-21,0.03395000
2023-06-22,0.03397000
2023-06-23,0.03400000
2023-06-26,0.03400000
2023-06-27,0.03397000
2023-06-28,0.03400000
2023-06-29,0.03400000
2023-06-30,0.03400000
2023-07-03,0.03399000
2023-07-04,0.03401000
2023-07-05,0.03404000
2023-07-06,0.03406000
2023-07-07,0.03406000
2023-07-10,0.03402000
2023-07-11,0.03404000
2023-07-12,0.03404000
2023-07-13,0.03401000
2023-07-14,0.03402000
2023-07-17,0.03400000
2023-07-18,0.03399000
2023-07-19,0.03400000
2023-07-20,0.03403000
2023-07-21,0.03404000
2023-07-24,0.03405000
2023-07-25,0.03405000
2023-07-26,0.03402000
2023-07-27,0.03403000
2023-07-28,0.03404000
2023-07-31,0.03392000
2023-08-01,0.03404000
2023-08-02,0.03655000
2023-08-03,0.03653000
2023-08-04,0.03653000
2023-08-07,0.03653000
2023-08-08,0.03652000
2023-08-09,0.03649000
2023-08-10,0.03652000
2023-08-11,0.03653000
2023-08-14,0.03656000
2023-08-15,0.03657000
2023-08-16,0.03654000
2023-08-17,0.03654000
2023-08-18,0.03655000
2023-08-21,0.03654000
2023-08-22,0.03655000
2023-08-23,0.03652000
2023-08-24,0.03649000
2023-08-25,0.03652000
2023-08-28,0.03651000
2023-08-29,0.03652000
2023-08-30,0.03652000
2023-08-31,0.03646000
2023-09-01,0.03652000
2023-09-04,0.03652000
2023-09-05,0.03651000
2023-09-06,0.03652000
2023-09-07,0.03652000
2023-09-08,0.03653000
2023-09-11,0.03652000
2023-09-12,0.03654000
2023-09-13,0.03652000
2023-09-14,0.03653000
2023-09-15,0.03650000
2023-09-18,0.03648000
2023-09-19,0.03651000
2023-09-20,0.03901000
2023-09-21,0.03902000
2023-09-22,0.03905000
2023-09-25,0.03904000
2023-09-26,0.03904000
2023-09-27,0.03905000
2023-09-28,0.03906000
2023-09-29,0.03880000
2023-10-02,0.03899000
2023-10-03,0.03900000
2023-10-04,0.03901000
2023-10-05,0.03900000
2023-10-06,0.03899000
2023-10-09,0.03900000
2023-10-10,0.03899000
2023-10-11,0.03901000
2023-10-12,0.03901000
2023-10-13,0.03903000
2023-10-16,0.03902000
2023-10-17,0.03904000
2023-10-18,0.03903000
2023-10-19,0.03905000
2023-10-20,0.03905000
2023-10-23,0.03905000
2023-10-24,0.03904000
2023-10-25,0.03900000
2023-10-26,0.03901000
2023-10-27,0.03903000
2023-10-30,0.03899000
2023-10-31,0.03882000
2023-11-01,0.03900000
2023-11-02,0.03903000
2023-11-03,0.03902000
2023-11-06,0.03900000
2023-11-07,0.03902000
2023-11-08,0.03902000
2023-11-09,0.03902000
2023-11-10,0.03904000
2023-11-13,0.03903000
2023-11-14,0.03902000
2023-11-15,0.03899000
2023-11-16,0.03906000
2023-11-17,0.03902000
2023-11-20,0.03903000
2023-11-21,0.03901000
2023-11-22,0.03902000
2023-11-23,0.03902000
2023-11-24,0.03904000
2023-11-27,0.03903000
2023-11-28,0.03903000
2023-11-29,0.03902000
2023-11-30,0.03891000
2023-12-01,0.03904000
2023-12-04,0.03904000
2023-12-05,0.03905000
2023-12-06,0.03904000
2023-12-07,0.03903000
2023-12-08,0.03903000
2023-12-11,0.03902000
2023-12-12,0.03905000
2023-12-13,0.03905000
2023-12-14,0.03907000
2023-12-15,0.03904000
2023-12-18,0.03901000
2023-12-19,0.03901000
2023-12-20,0.03901000
2023-12-21,0.03899000
2023-12-22,0.03899000
2023-12-27,0.03900000
2023-12-28,0.03900000
2023-12-29,0.03882000
2024-01-02,0.03906000
2024-01-03,0.03904000
2024-01-04,0.03902000
2024-01-05,0.03905000
2024-01-08,0.03904000
2024-01-09,0.03904000
2024-01-10,0.03906000
2024-01-11,0.03905000
2024-01-12,0.03904000
2024-01-15,0.03902000
2024-01-16,0.03905000
2024-01-17,0.03904000
2024-01-18,0.03907000
2024-01-19,0.03904000
2024-01-22,0.03902000
2024-01-23,0.03902000
2024-01-24,0.03905000
2024-01-25,0.03905000
2024-01-26,0.03904000
2024-01-29,0.03907000
2024-01-30,0.03907000
2024-01-31,0.03894000
2024-02-01,0.03905000
2024-02-02,0.03906000
2024-02-05,0.03907000
2024-02-06,0.03908000
2024-02-07,0.03908000
2024-02-08,0.03908000
2024-02-09,0.03910000
2024-02-12,0.03909000
2024-02-13,0.03909000
2024-02-14,0.03911000
2024-02-15,0.03911000
2024-02-16,0.03909000
2024-02-19,0.03910000
2024-02-20,0.03911000
2024-02-21,0.03910000
2024-02-22,0.03909000
2024-02-23,0.03907000
2024-02-26,0.03904000
2024-02-27,0.03905000
2024-02-28,0.03906000
2024-02-29,0.03887000
2024-03-01,0.03904000
2024-03-04,0.03903000
2024-03-05,0.03911000
2024-03-06,0.03905000
2024-03-07,0.03908000
2024-03-08,0.03907000
2024-03-11,0.03904000
2024-03-12,0.03905000
2024-03-13,0.03907000
2024-03-14,0.03908000
2024-03-15,0.03909000
2024-03-18,0.03909000
2024-03-19,0.03908000
2024-03-20,0.03908000
2024-03-21,0.03907000
2024-03-22,0.03909000
2024-03-25,0.03909000
2024-03-26,0.03906000
2024-03-27,0.03906000
2024-03-28,0.03899000
2024-04-02,0.03906000
2024-04-03,0.03911000
2024-04-04,0.03912000
2024-04-05,0.03907000
2024-04-08,0.03908000
2024-04-09,0.03909000
2024-04-10,0.03907000
2024-04-11,0.03907000
2024-04-12,0.03910000
2024-04-15,0.03907000
2024-04-16,0.03911000
2024-04-17,0.03908000
2024-04-18,0.03909000
2024-04-19,0.03910000
2024-04-22,0.03910000
2024-04-23,0.03908000
2024-04-24,0.03911000
2024-04-25,0.03909000
2024-04-26,0.03907000
2024-04-29,0.03906000
2024-04-30,0.03889000
2024-05-02,0.03910000
2024-05-03,0.03908000
2024-05-06,0.03909000
2024-05-07,0.03906000
2024-05-08,0.03905000
2024-05-09,0.03901000
2024-05-10,0.03906000
2024-05-13,0.03907000
2024-05-14,0.03907000
2024-05-15,0.03908000
2024-05-16,0.03904000
2024-05-17,0.03901000
2024-05-20,0.03904000
2024-05-21,0.03912000
2024-05-22,0.03910000
2024-05-23,0.03912000
2024-05-24,0.03910000
2024-05-27,0.03911000
2024-05-28,0.03909000
2024-05-29,0.03909000
2024-05-30,0.03910000
2024-05-31,0.03892000
2024-06-03,0.03913000
2024-06-04,0.03911000
2024-06-05,0.03913000
2024-06-06,0.03911000
2024-06-07,0.03912000
2024-06-10,0.03912000
2024-06-11,0.03909000
2024-06-12,0.03662000
2024-06-13,0.03661000
2024-06-14,0.03662000
2024-06-17,0.03662000
2024-06-18,0.03666000
2024-06-19,0.03663000
2024-06-20,0.03663000
2024-06-21,0.03664000
2024-06-24,0.03663000
2024-06-25,0.03663000
2024-06-26,0.03661000
2024-06-27,0.03662000
2024-06-28,0.03656000
2024-07-01,0.03665000
2024-07-02,0.03662000
2024-07-03,0.03663000
2024-07-04,0.03663000
2024-07-05,0.03663000
2024-07-08,0.03662000
2024-07-09,0.03662000
2024-07-10,0.03663000
2024-07-11,0.03662000
2024-07-12,0.03661000
2024-07-15,0.03661000
2024-07-16,0.03662000
2024-07-17,0.03662000
2024-07-18,0.03663000
2024-07-19,0.03663000
2024-07-22,0.03664000
2024-07-23,0.03665000
2024-07-24,0.03665000
2024-07-25,0.03665000
2024-07-26,0.03663000
2024-07-29,0.03663000
2024-07-30,0.03665000
2024-07-31,0.03653000
2024-08-01,0.03664000
2024-08-02,0.03664000
2024-08-05,0.03664000
2024-08-06,0.03663000
2024-08-07,0.03663000
2024-08-08,0.03665000
2024-08-09,0.03663000
2024-08-12,0.03664000
2024-08-13,0.03664000
2024-08-14,0.03662000
2024-08-15,0.03662000
2024-08-16,0.03664000
2024-08-19,0.03664000
2024-08-20,0.03664000
2024-08-21,0.03663000
2024-08-22,0.03664000
2024-08-23,0.03664000
2024-08-26,0.03665000
2024-08-27,0.03665000
2024-08-28,0.03666000
2024-08-29,0.03664000
2024-08-30,0.03654000
2024-09-02,0.03664000
2024-09-03,0.03663000
2024-09-04,0.03663000
2024-09-05,0.03662000
2024-09-06,0.03663000
2024-09-09,0.03663000
2024-09-10,0.03664000
2024-09-11,0.03664000
2024-09-12,0.03664000
2024-09-13,0.03663000
2024-09-16,0.03662000
2024-09-17,0.03665000
2024-09-18,0.03416000
2024-09-19,0.03414000
2024-09-20,0.03412000
2024-09-23,0.03414000
2024-09-24,0.03415000
2024-09-25,0.03416000
2024-09-26,0.03415000
2024-09-27,0.03415000
2024-09-30,0.03410000
2024-10-01,0.03416000
2024-10-02,0.03410000
2024-10-03,0.03407000
2024-10-04,0.03414000
2024-10-07,0.03413000
2024-10-08,0.03414000
2024-10-09,0.03415000
2024-10-10,0.03414000
2024-10-11,0.03413000
2024-10-14,0.03413000
2024-10-15,0.03413000
2024-10-16,0.03414000
2024-10-17,0.03415000
2024-10-18,0.03415000
2024-10-21,0.03415000
2024-10-22,0.03416000
2024-10-23,0.03166000
2024-10-24,0.03166000
2024-10-25,0.03166000
2024-10-28,0.03164000
2024-10-29,0.03164000
2024-10-30,0.03165000
2024-10-31,0.03155000
2024-11-01,0.03163000
2024-11-04,0.03163000
2024-11-05,0.03163000
2024-11-06,0.03162000
2024-11-07,0.03163000
2024-11-08,0.03163000
2024-11-11,0.03162000
2024-11-12,0.03163000
2024-11-13,0.03164000
2024-11-14,0.03165000
2024-11-15,0.03165000
2024-11-18,0.03165000
2024-11-19,0.03166000
2024-11-20,0.03167000
2024-11-21,0.03167000
2024-11-22,0.03168000
2024-11-25,0.03167000
2024-11-26,0.03165000
2024-11-27,0.03165000
2024-11-28,0.03164000
2024-11-29,0.03163000
2024-12-02,0.03165000
2024-12-03,0.03164000
2024-12-04,0.03165000
2024-12-05,0.03165000
2024-12-06,0.03165000
2024-12-09,0.03164000
2024-12-10,0.03163000
2024-12-11,0.03164000
2024-12-12,0.03164000
2024-12-13,0.03167000
2024-12-16,0.03165000
2024-12-17,0.03164000
2024-12-18,0.02917000
2024-12-19,0.02919000
2024-12-20,0.02916000
2024-12-23,0.02911000
2024-12-24,0.02909000
2024-12-27,0.02916000
2024-12-30,0.02915000
2024-12-31,0.02905000
2025-01-02,0.02920000
2025-01-03,0.02919000
2025-01-06,0.02917000
2025-01-07,0.02918000
2025-01-08,0.02917000
2025-01-09,0.02920000
2025-01-10,0.02917000
2025-01-13,0.02918000
2025-01-14,0.02919000
2025-01-15,0.02920000
2025-01-16,0.02920000
2025-01-17,0.02920000
2025-01-20,0.02919000
2025-01-21,0.02921000
2025-01-22,0.02920000
2025-01-23,0.02922000
2025-01-24,0.02921000
2025-01-27,0.02921000
2025-01-28,0.02921000
2025-01-29,0.02923000
2025-01-30,0.02923000
2025-01-31,0.02912000
2025-02-03,0.02918000
2025-02-04,0.02917000
2025-02-05,0.02666000
2025-02-06,0.02669000
2025-02-07,0.02665000
2025-02-10,0.02664000
2025-02-11,0.02666000
2025-02-12,0.02665000
2025-02-13,0.02667000
2025-02-14,0.02666000
2025-02-17,0.02665000
2025-02-18,0.02666000
2025-02-19,0.02665000
2025-02-20,0.02667000
2025-02-21,0.02666000
2025-02-24,0.02666000
2025-02-25,0.02666000
2025-02-26,0.02665000
2025-02-27,0.02666000
2025-02-28,0.02658000
2025-03-03,0.02663000
2025-03-04,0.02664000
2025-03-05,0.02664000
2025-03-06,0.02666000
2025-03-07,0.02665000
2025-03-10,0.02663000
2025-03-11,0.02663000
2025-03-12,0.02412000
2025-03-13,0.02413000
2025-03-14,0.02417000
2025-03-17,0.02417000
2025-03-18,0.02417000
2025-03-19,0.02416000
2025-03-20,0.02417000
2025-03-21,0.02417000
2025-03-24,0.02418000
2025-03-25,0.02418000
2025-03-26,0.02417000
2025-03-27,0.02417000
2025-03-28,0.02417000
2025-03-31,0.02415000
2025-04-01,0.02420000
2025-04-02,0.02417000
2025-04-03,0.02416000
2025-04-04,0.02415000
2025-04-07,0.02414000
2025-04-08,0.02415000
2025-04-09,0.02415000
2025-04-10,0.02416000
2025-04-11,0.02416000
2025-04-14,0.02417000
2025-04-15,0.02416000
2025-04-16,0.02418000
2025-04-17,0.02417000
2025-04-22,0.02417000
2025-04-23,0.02167000
2025-04-24,0.02169000
2025-04-25,0.02167000
2025-04-28,0.02167000
2025-04-29,0.02167000
2025-04-30,0.02156000
2025-05-02,0.02168000
2025-05-05,0.02167000
2025-05-06,0.02167000
2025-05-07,0.02169000
2025-05-08,0.02171000
2025-05-09,0.02169000
2025-05-12,0.02170000
2025-05-13,0.02172000
2025-05-14,0.02172000
2025-05-15,0.02172000
2025-05-16,0.02170000
2025-05-19,0.02171000
2025-05-20,0.02172000
2025-05-21,0.02169000
2025-05-22,0.02173000
2025-05-23,0.02170000
2025-05-26,0.02168000
2025-05-27,0.02172000
2025-05-28,0.02167000
2025-05-29,0.02161000
2025-05-30,0.02161000
2025-06-02,0.02172000
2025-06-03,0.02172000
2025-06-04,0.02173000
2025-06-05,0.02174000
2025-06-06,0.02173000
2025-06-09,0.02170000
2025-06-10,0.02174000
2025-06-11,0.01924000
2025-06-12,0.01923000
2025-06-13,0.01925000
2025-06-16,0.01924000
2025-06-17,0.01924000
2025-06-18,0.01922000
2025-06-19,0.01917000
2025-06-20,0.01923000
2025-06-23,0.01925000
2025-06-24,0.01926000
2025-06-25,0.01925000
2025-06-26,0.01929000
2025-06-27,0.01928000
2025-06-30,0.01921000
2025-07-01,0.01921000
2025-07-02,0.01923000
2025-07-03,0.01922000
2025-07-04,0.01920000
2025-07-07,0.01920000
2025-07-08,0.01919000
2025-07-09,0.01919000
2025-07-10,0.01921000
2025-07-11,0.01923000
2025-07-14,0.01923000
2025-07-15,0.01922000
2025-07-16,0.01923000
2025-07-17,0.01925000
2025-07-18,0.01923000
2025-07-21,0.01924000
2025-07-22,0.01923000
2025-07-23,0.01924000
2025-07-24,0.01924000
2025-07-25,0.01925000
2025-07-28,0.01923000
2025-07-29,0.01923000
2025-07-30,0.01924000
2025-07-31,0.01919000
2025-08-01,0.01927000
2025-08-04,0.01925000
2025-08-05,0.01924000
2025-08-06,0.01922000
2025-08-07,0.01923000
2025-08-08,0.01922000
